cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,elastic_net.alpha,elastic_net.l1_ratio,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
False,100000,mean,['random_10'],0.5,0.9,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_10'],1.0,0.5,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_10'],1.0,0.1,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_10'],0.5,0.5,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_10'],0.1,0.9,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_10'],0.5,0.1,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_10'],0.1,0.5,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_100'],1.0,0.9,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_10'],0.1,0.1,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_100'],1.0,0.5,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_100'],0.5,0.9,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_100'],1.0,0.1,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_100'],0.5,0.5,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_100'],0.5,0.1,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_100'],0.1,0.9,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_100'],0.1,0.5,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
False,100000,mean,['random_100'],0.1,0.1,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
True,100000,mean,['random_1'],1.0,0.9,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
True,100000,mean,['random_1'],1.0,0.5,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
True,100000,mean,['random_1'],1.0,0.1,1000,-0.0001569577393865096,-8.410869256580966e-05,NaN,NaN,NaN,NaN,0.111565463244915,0.11102980375289916,0.021513385698199272,0.02128020860254765,0.14667442073585726,0.14587737522504182,-2.762242368170575e-08,0.0,-6.276035503516297e-06,0.0,-1.0229419149077046e-05,0.0,-5.536337855471807e-05,0.0,-3.6818025810347872e-06,0.0,,,,,,,,,,,,,,,,,,,,,0.02114560827612877,0.02122880332171917,0.021187132224440575,0.021218430250883102,0.021317722275853157,0.02118578553199768,0.02130028605461121,0.02119019255042076,0.02111065201461315,0.02123754471540451,0.1117689460515976,0.1112014651298523,0.11188007891178132,0.1111949235200882,0.11105283349752426,0.1114073395729065,0.11113312840461732,0.1113026887178421,0.11074698716402054,0.11147352308034895,0.14541529588089683,0.14570107522499334,0.14555800295566224,0.14566547377770445,0.14600589808584158,0.14555337691719036,0.1459461751969239,0.14556851496948356,0.14529505158336656,0.14573106983551762,-1.511565164240558e-05,2.2805016625367372e-05,0.0,0.0,,,,,,,,,0.02121228016912937,9.255932689162101e-05,0.021212151274085045,2.312401891360276e-05,0.1113163948059082,0.0004872931871441046,0.11131598800420761,0.00012360357842932903,0.14564408474053822,0.0003177050918177034,0.14564390214497785,7.938883074143558e-05
